ACCOUNTID,game_count
225050349,1232
223962480,1232
225916210,1230
226176998,1230
226872878,1230
225123191,1230
223906525,1229
23077154,1229
225537168,1229
221591587,1228
225345942,1228
225745991,1227
225781284,1227
225774836,1227
208210385,1227
224845447,1227
226598650,1226
225548898,1226
30929937,1225
31111251,1225
40840914,1225
223982030,1225
35874451,1225
224345028,1224
225023195,1224
219238927,1222
207211213,1222
224860113,1222
226609941,1222
224379557,1222
225009284,1222
225301770,1221
226021751,1221
226637660,1221
203603165,1221
224111574,1221
226339054,1220
227873563,1220
225761649,1220
226496140,1220
34284465,1220
225137808,1220
208059755,1219
23601345,1219
224028624,1219
35010205,1219
226059455,1219
226958351,1218
22268741,1218
218369153,1217
