platform,metric,local_hour,density,n_phases,kappa,min_phases
BR1,PC2,16.2,0.023294543291321305,55,4.0,20
BR1,PC2,16.3,0.024435610875390115,55,4.0,20
BR1,PC2,16.400000000000002,0.025604752561209705,55,4.0,20
BR1,PC2,16.5,0.026800385873613747,55,4.0,20
BR1,PC2,16.6,0.02802092600565139,55,4.0,20
BR1,PC2,16.7,0.029264793679672812,55,4.0,20
BR1,PC2,16.8,0.03053042126329145,55,4.0,20
BR1,PC2,16.900000000000002,0.03181625688832818,55,4.0,20
BR1,PC2,17.0,0.03312076637721115,55,4.0,20
BR1,PC2,17.1,0.034442432847853165,55,4.0,20
BR1,PC2,17.2,0.035779753942831026,55,4.0,20
BR1,PC2,17.3,0.03713123670943487,55,4.0,20
BR1,PC2,17.400000000000002,0.038495390241239213,55,4.0,20
BR1,PC2,17.5,0.03987071627647175,55,4.0,20
BR1,PC2,17.6,0.041255698030708846,55,4.0,20
BR1,PC2,17.7,0.04264878761840276,55,4.0,20
BR1,PC2,17.8,0.044048392486641975,55,4.0,20
BR1,PC2,17.900000000000002,0.04545286134274734,55,4.0,20
BR1,PC2,18.0,0.04686047010250964,55,4.0,20
BR1,PC2,18.1,0.04826940841611687,55,4.0,20
BR1,PC2,18.2,0.04967776734260652,55,4.0,20
BR1,PC2,18.3,0.05108352873997985,55,4.0,20
BR1,PC2,18.400000000000002,0.05248455691642896,55,4.0,20
BR1,PC2,18.5,0.05387859304851568,55,4.0,20
BR1,PC2,18.6,0.05526325281517748,55,4.0,20
BR1,PC2,18.7,0.05663602762327275,55,4.0,20
BR1,PC2,18.8,0.05799428971265113,55,4.0,20
BR1,PC2,18.900000000000002,0.05933530132857324,55,4.0,20
BR1,PC2,19.0,0.060656228039257354,55,4.0,20
BR1,PC2,19.1,0.06195415615931817,55,4.0,20
BR1,PC2,19.200000000000003,0.06322611411909362,55,4.0,20
BR1,PC2,19.3,0.06446909749876636,55,4.0,20
BR1,PC2,19.400000000000002,0.06568009732832683,55,4.0,20
BR1,PC2,19.5,0.06685613114339438,55,4.0,20
BR1,PC2,19.6,0.06799427618623394,55,4.0,20
BR1,PC2,19.700000000000003,0.06909170405432896,55,4.0,20
BR1,PC2,19.8,0.0701457160286845,55,4.0,20
BR1,PC2,19.900000000000002,0.07115377826332347,55,4.0,20
BR1,PC2,20.0,0.07211355598842821,55,4.0,20
BR1,PC2,20.1,0.07302294587390877,55,4.0,20
BR1,PC2,20.200000000000003,0.07388010571883817,55,4.0,20
BR1,PC2,20.3,0.07468348067545494,55,4.0,20
BR1,PC2,20.400000000000002,0.07543182528381231,55,4.0,20
BR1,PC2,20.5,0.07612422068337155,55,4.0,20
BR1,PC2,20.6,0.07676008647885947,55,4.0,20
BR1,PC2,20.700000000000003,0.07733918686673973,55,4.0,20
BR1,PC2,20.8,0.0778616307722254,55,4.0,20
BR1,PC2,20.900000000000002,0.07832786590082555,55,4.0,20
BR1,PC2,21.0,0.07873866676845058,55,4.0,20
BR1,PC2,21.1,0.07909511693524297,55,4.0,20
BR1,PC2,21.200000000000003,0.07939858582553089,55,4.0,20
BR1,PC2,21.3,0.07965070066459543,55,4.0,20
