ACCOUNTID,game_count
41900456,1214
219591117,1214
219483728,1214
217056372,1213
220439575,1213
211529778,1212
220464428,1212
202678094,1212
219604014,1211
219896352,1211
219289541,1211
220243750,1209
210973249,1209
219908758,1209
219192014,1208
217701563,1208
218166376,1208
219613550,1208
220205923,1208
219039849,1207
38770293,1207
218881760,1207
219019225,1206
218984412,1206
218089932,1205
202458303,1203
221618972,1203
217273506,1202
220495127,1202
220124264,1201
220411617,1200
219260566,1200
219282865,1200
219556307,1198
219663464,1197
215859502,1197
219955607,1197
219827711,1197
38914790,1196
219197208,1196
209804913,1196
220061627,1196
218859064,1195
219498355,1195
219689024,1193
219828177,1192
219408984,1192
215443595,1192
216899263,1191
220717621,1190
220409859,1190
220195827,1187
221025137,1186
204840545,1186
219594159,1186
220523270,1186
218379383,1185
219923779,1185
219785859,1184
27834238,1184
218356892,1184
34964441,1183
220057861,1183
219996399,1182
220946714,1182
219819036,1181
220082218,1181
25357591,1180
220330035,1180
220303075,1179
219551925,1179
219880746,1178
219619563,1178
202054679,1178
219900181,1177
218960733,1177
221594358,1177
220070043,1177
219124196,1176
219653844,1176
220783519,1176
219164907,1175
220572436,1175
218699965,1174
210207581,1174
219877444,1174
219799275,1173
219982129,1173
214799343,1173
219615460,1173
219880436,1172
221084291,1171
219329123,1170
219733044,1170
219850040,1170
218913877,1169
218717724,1169
220644306,1169
219132699,1169
219689350,1169
218982352,1169
218956276,1168
208092512,1167
220539617,1167
220394860,1166
22164434,1166
209521997,1165
211451405,1164
219955816,1164
219948113,1164
219982906,1163
219509067,1163
216329143,1162
220661402,1162
219519795,1162
219559898,1162
219264590,1161
219550112,1161
219732709,1161
220516686,1161
219258008,1160
220891141,1160
200862741,1160
219523121,1159
219869055,1159
219721255,1159
220946982,1158
219310718,1156
202476707,1156
219589533,1155
219270672,1154
218966078,1154
215365864,1154
220523089,1153
214922778,1153
219292805,1153
218780750,1152
220769702,1152
219691418,1152
219812370,1151
221234182,1151
207515452,1151
218930629,1150
41414936,1149
216545476,1149
218764945,1149
219440440,1149
